state_id,cases,date
15,0,19-02-2020
16,0,19-02-2020
17,0,19-02-2020
18,0,19-02-2020
19,0,19-02-2020
20,0,19-02-2020
21,0,19-02-2020
22,0,19-02-2020
23,0,19-02-2020
24,0,19-02-2020
25,0,19-02-2020
26,0,19-02-2020
27,0,19-02-2020
28,0,19-02-2020
29,0,19-02-2020
30,0,19-02-2020
31,0,19-02-2020
32,0,19-02-2020
0,0,19-02-2020
1,0,20-02-2020
2,0,20-02-2020
3,0,20-02-2020
4,0,20-02-2020
7,0,20-02-2020
8,0,20-02-2020
9,0,20-02-2020
5,0,20-02-2020
6,0,20-02-2020
10,0,20-02-2020
11,0,20-02-2020
12,0,20-02-2020
13,0,20-02-2020
14,0,20-02-2020
15,0,20-02-2020
16,0,20-02-2020
17,0,20-02-2020
18,0,20-02-2020
19,0,20-02-2020
20,0,20-02-2020
21,0,20-02-2020
22,0,20-02-2020
23,0,20-02-2020
24,0,20-02-2020
25,0,20-02-2020
26,0,20-02-2020
27,0,20-02-2020
28,0,20-02-2020
29,0,20-02-2020
30,0,20-02-2020
31,0,20-02-2020
32,0,20-02-2020
0,0,20-02-2020
1,0,21-02-2020
2,0,21-02-2020
3,0,21-02-2020
4,0,21-02-2020
7,0,21-02-2020
8,0,21-02-2020
9,0,21-02-2020
5,0,21-02-2020
6,0,21-02-2020
10,0,21-02-2020
11,0,21-02-2020
12,0,21-02-2020
13,0,21-02-2020
14,0,21-02-2020
15,0,21-02-2020
16,0,21-02-2020
17,0,21-02-2020
18,0,21-02-2020
19,0,21-02-2020
20,0,21-02-2020
21,0,21-02-2020
22,0,21-02-2020
23,0,21-02-2020
24,0,21-02-2020
25,0,21-02-2020
26,0,21-02-2020
27,0,21-02-2020
28,0,21-02-2020
29,0,21-02-2020
30,0,21-02-2020
31,0,21-02-2020
32,0,21-02-2020
0,0,21-02-2020
1,0,22-02-2020
2,0,22-02-2020
3,0,22-02-2020
4,0,22-02-2020
7,0,22-02-2020
8,0,22-02-2020
9,0,22-02-2020
5,0,22-02-2020
6,0,22-02-2020
10,0,22-02-2020
11,0,22-02-2020
12,0,22-02-2020
13,0,22-02-2020
14,0,22-02-2020
15,0,22-02-2020
16,0,22-02-2020
17,0,22-02-2020
18,0,22-02-2020
19,0,22-02-2020
20,0,22-02-2020
21,0,22-02-2020
22,0,22-02-2020
23,0,22-02-2020
24,0,22-02-2020
25,0,22-02-2020
26,0,22-02-2020
27,0,22-02-2020
28,0,22-02-2020
29,0,22-02-2020
30,0,22-02-2020
31,0,22-02-2020
32,0,22-02-2020
0,0,22-02-2020
1,0,23-02-2020
2,0,23-02-2020
3,0,23-02-2020
4,0,23-02-2020
7,0,23-02-2020
8,0,23-02-2020
9,0,23-02-2020
5,0,23-02-2020
6,0,23-02-2020
10,0,23-02-2020
11,0,23-02-2020
12,0,23-02-2020
13,0,23-02-2020
14,0,23-02-2020
15,0,23-02-2020
16,0,23-02-2020
17,0,23-02-2020
18,0,23-02-2020
19,0,23-02-2020
20,0,23-02-2020
21,0,23-02-2020
22,0,23-02-2020
23,0,23-02-2020
24,0,23-02-2020
25,0,23-02-2020
26,0,23-02-2020
27,0,23-02-2020
28,0,23-02-2020
29,0,23-02-2020
30,0,23-02-2020
31,0,23-02-2020
32,0,23-02-2020
0,0,23-02-2020
1,0,24-02-2020
2,0,24-02-2020
3,0,24-02-2020
4,0,24-02-2020
7,0,24-02-2020
8,0,24-02-2020
9,0,24-02-2020
5,0,24-02-2020
6,0,24-02-2020
10,0,24-02-2020
11,0,24-02-2020
12,0,24-02-2020
13,0,24-02-2020
14,0,24-02-2020
15,0,24-02-2020
16,0,24-02-2020
17,0,24-02-2020
18,0,24-02-2020
19,0,24-02-2020
20,0,24-02-2020
21,0,24-02-2020
22,0,24-02-2020
23,0,24-02-2020
24,0,24-02-2020
25,0,24-02-2020
26,0,24-02-2020
27,0,24-02-2020
28,0,24-02-2020
29,0,24-02-2020
30,0,24-02-2020
31,0,24-02-2020
32,0,24-02-2020
0,0,24-02-2020
1,0,25-02-2020
2,0,25-02-2020
3,0,25-02-2020
4,0,25-02-2020
7,0,25-02-2020
8,0,25-02-2020
9,0,25-02-2020
5,0,25-02-2020
6,0,25-02-2020
10,0,25-02-2020
11,0,25-02-2020
12,0,25-02-2020
13,0,25-02-2020
14,0,25-02-2020
15,0,25-02-2020
16,0,25-02-2020
17,0,25-02-2020
18,0,25-02-2020
19,0,25-02-2020
20,0,25-02-2020
21,0,25-02-2020
22,0,25-02-2020
23,0,25-02-2020
24,0,25-02-2020
25,0,25-02-2020
26,0,25-02-2020
27,0,25-02-2020
28,0,25-02-2020
29,0,25-02-2020
30,0,25-02-2020
31,0,25-02-2020
32,0,25-02-2020
0,0,25-02-2020
1,0,26-02-2020
2,0,26-02-2020
3,0,26-02-2020
4,0,26-02-2020
7,0,26-02-2020
8,0,26-02-2020
9,0,26-02-2020
5,0,26-02-2020
6,0,26-02-2020
10,0,26-02-2020
11,0,26-02-2020
12,0,26-02-2020
13,0,26-02-2020
14,0,26-02-2020
15,0,26-02-2020
16,0,26-02-2020
17,0,26-02-2020
18,0,26-02-2020
19,0,26-02-2020
20,0,26-02-2020
21,0,26-02-2020
22,0,26-02-2020
23,0,26-02-2020
24,0,26-02-2020
25,0,26-02-2020
26,0,26-02-2020
27,0,26-02-2020
28,0,26-02-2020
29,0,26-02-2020
30,0,26-02-2020
31,0,26-02-2020
32,0,26-02-2020
0,0,26-02-2020
1,0,27-02-2020
2,0,27-02-2020
3,0,27-02-2020
4,0,27-02-2020
7,0,27-02-2020
8,0,27-02-2020
9,3,27-02-2020
5,0,27-02-2020
6,0,27-02-2020
10,0,27-02-2020
11,0,27-02-2020
12,0,27-02-2020
13,1,27-02-2020
14,0,27-02-2020
15,0,27-02-2020
16,0,27-02-2020
17,0,27-02-2020
18,0,27-02-2020
19,0,27-02-2020
20,0,27-02-2020
21,0,27-02-2020
22,0,27-02-2020
23,0,27-02-2020
24,0,27-02-2020
25,0,27-02-2020
26,0,27-02-2020
27,0,27-02-2020
28,0,27-02-2020
29,0,27-02-2020
30,0,27-02-2020
31,0,27-02-2020
32,0,27-02-2020
0,4,27-02-2020
1,0,28-02-2020
2,0,28-02-2020
3,0,28-02-2020
4,0,28-02-2020
7,0,28-02-2020
8,0,28-02-2020
9,0,28-02-2020
5,1,28-02-2020
6,0,28-02-2020
10,0,28-02-2020
11,0,28-02-2020
12,0,28-02-2020
13,0,28-02-2020
14,0,28-02-2020
15,1,28-02-2020
16,0,28-02-2020
17,0,28-02-2020
18,0,28-02-2020
19,0,28-02-2020
20,0,28-02-2020
21,0,28-02-2020
22,0,28-02-2020
23,0,28-02-2020
24,0,28-02-2020
25,0,28-02-2020
26,0,28-02-2020
27,0,28-02-2020
28,0,28-02-2020
29,0,28-02-2020
30,0,28-02-2020
31,0,28-02-2020
32,0,28-02-2020
0,2,28-02-2020
1,0,29-02-2020
2,0,29-02-2020
3,0,29-02-2020
4,0,29-02-2020
7,1,29-02-2020
8,0,29-02-2020
9,0,29-02-2020
5,0,29-02-2020
6,0,29-02-2020
10,0,29-02-2020
11,0,29-02-2020
12,0,29-02-2020
13,0,29-02-2020
14,0,29-02-2020
15,0,29-02-2020
16,0,29-02-2020
17,0,29-02-2020
18,0,29-02-2020
19,0,29-02-2020
20,0,29-02-2020
21,0,29-02-2020
22,0,29-02-2020
23,0,29-02-2020
24,0,29-02-2020
25,0,29-02-2020
26,0,29-02-2020
27,0,29-02-2020
28,0,29-02-2020
29,0,29-02-2020
30,0,29-02-2020
31,0,29-02-2020
32,0,29-02-2020
0,1,29-02-2020
1,0,01-03-2020
2,0,01-03-2020
3,0,01-03-2020
4,0,01-03-2020
7,0,01-03-2020
8,0,01-03-2020
9,0,01-03-2020
5,0,01-03-2020
6,0,01-03-2020
10,0,01-03-2020
11,0,01-03-2020
12,0,01-03-2020
13,0,01-03-2020
14,0,01-03-2020
15,0,01-03-2020
16,0,01-03-2020
17,0,01-03-2020
18,0,01-03-2020
19,0,01-03-2020
20,0,01-03-2020
21,0,01-03-2020
22,0,01-03-2020
23,0,01-03-2020
24,0,01-03-2020
25,0,01-03-2020
26,0,01-03-2020
27,0,01-03-2020
28,0,01-03-2020
29,0,01-03-2020
30,0,01-03-2020
31,0,01-03-2020
32,0,01-03-2020
0,0,01-03-2020
1,0,02-03-2020
2,0,02-03-2020
3,0,02-03-2020
4,0,02-03-2020
7,0,02-03-2020
8,0,02-03-2020
9,1,02-03-2020
5,0,02-03-2020
6,0,02-03-2020
10,0,02-03-2020
11,0,02-03-2020
12,0,02-03-2020
13,0,02-03-2020
14,0,02-03-2020
15,1,02-03-2020
16,0,02-03-2020
17,0,02-03-2020
18,0,02-03-2020
19,0,02-03-2020
20,0,02-03-2020
21,0,02-03-2020
22,0,02-03-2020
23,0,02-03-2020
24,0,02-03-2020
25,0,02-03-2020
26,0,02-03-2020
27,0,02-03-2020
28,0,02-03-2020
29,0,02-03-2020
30,0,02-03-2020
31,0,02-03-2020
32,0,02-03-2020
0,2,02-03-2020
1,0,03-03-2020
2,0,03-03-2020
3,0,03-03-2020
4,0,03-03-2020
7,0,03-03-2020
8,0,03-03-2020
9,0,03-03-2020
5,0,03-03-2020
6,0,03-03-2020
10,0,03-03-2020
11,0,03-03-2020
12,0,03-03-2020
13,0,03-03-2020
14,0,03-03-2020
15,0,03-03-2020
16,0,03-03-2020
17,0,03-03-2020
18,0,03-03-2020
19,0,03-03-2020
20,0,03-03-2020
21,0,03-03-2020
22,0,03-03-2020
23,0,03-03-2020
24,0,03-03-2020
25,0,03-03-2020
26,0,03-03-2020
27,0,03-03-2020
28,0,03-03-2020
29,0,03-03-2020
30,0,03-03-2020
31,0,03-03-2020
32,0,03-03-2020
0,0,03-03-2020
1,0,04-03-2020
2,0,04-03-2020
3,0,04-03-2020
4,0,04-03-2020
7,0,04-03-2020
8,0,04-03-2020
9,0,04-03-2020
5,0,04-03-2020
6,0,04-03-2020
10,0,04-03-2020
11,0,04-03-2020
12,0,04-03-2020
13,0,04-03-2020
14,0,04-03-2020
15,2,04-03-2020
16,0,04-03-2020
17,0,04-03-2020
18,0,04-03-2020
19,0,04-03-2020
20,0,04-03-2020
21,0,04-03-2020
22,0,04-03-2020
23,0,04-03-2020
24,0,04-03-2020
25,0,04-03-2020
26,0,04-03-2020
27,0,04-03-2020
28,0,04-03-2020
29,0,04-03-2020
30,0,04-03-2020
31,0,04-03-2020
32,0,04-03-2020
0,2,04-03-2020
1,0,05-03-2020
2,0,05-03-2020
3,0,05-03-2020
4,0,05-03-2020
7,0,05-03-2020
8,0,05-03-2020
9,1,05-03-2020
5,0,05-03-2020
6,0,05-03-2020
10,0,05-03-2020
11,0,05-03-2020
12,0,05-03-2020
13,0,05-03-2020
14,0,05-03-2020
15,0,05-03-2020
16,0,05-03-2020
17,0,05-03-2020
18,0,05-03-2020
19,0,05-03-2020
20,0,05-03-2020
21,0,05-03-2020
22,0,05-03-2020
23,0,05-03-2020
24,0,05-03-2020
25,0,05-03-2020
26,0,05-03-2020
27,0,05-03-2020
28,0,05-03-2020
29,0,05-03-2020
30,0,05-03-2020
31,0,05-03-2020
32,0,05-03-2020
0,1,05-03-2020
1,0,06-03-2020
2,0,06-03-2020
3,0,06-03-2020
4,0,06-03-2020
7,0,06-03-2020
8,0,06-03-2020
9,0,06-03-2020
5,0,06-03-2020
6,0,06-03-2020
10,0,06-03-2020
11,0,06-03-2020
12,0,06-03-2020
13,0,06-03-2020
14,0,06-03-2020
15,0,06-03-2020
16,0,06-03-2020
17,0,06-03-2020
18,0,06-03-2020
19,0,06-03-2020
20,0,06-03-2020
21,0,06-03-2020
22,0,06-03-2020
23,0,06-03-2020
24,0,06-03-2020
25,0,06-03-2020
26,0,06-03-2020
27,0,06-03-2020
28,0,06-03-2020
29,0,06-03-2020
30,0,06-03-2020
31,0,06-03-2020
32,0,06-03-2020
0,0,06-03-2020
1,0,07-03-2020
2,0,07-03-2020
3,0,07-03-2020
4,0,07-03-2020
7,0,07-03-2020
8,0,07-03-2020
9,1,07-03-2020
5,0,07-03-2020
6,0,07-03-2020
10,0,07-03-2020
11,0,07-03-2020
12,0,07-03-2020
13,0,07-03-2020
14,0,07-03-2020
15,0,07-03-2020
16,0,07-03-2020
17,0,07-03-2020
18,0,07-03-2020
19,0,07-03-2020
20,0,07-03-2020
21,0,07-03-2020
22,0,07-03-2020
23,0,07-03-2020
24,0,07-03-2020
25,0,07-03-2020
26,0,07-03-2020
27,0,07-03-2020
28,0,07-03-2020
29,0,07-03-2020
30,0,07-03-2020
31,0,07-03-2020
32,0,07-03-2020
0,1,07-03-2020
1,0,08-03-2020
2,0,08-03-2020
3,0,08-03-2020
4,1,08-03-2020
7,0,08-03-2020
8,0,08-03-2020
9,1,08-03-2020
5,0,08-03-2020
6,0,08-03-2020
10,0,08-03-2020
11,0,08-03-2020
12,0,08-03-2020
13,0,08-03-2020
14,0,08-03-2020
15,2,08-03-2020
16,0,08-03-2020
17,0,08-03-2020
18,0,08-03-2020
19,0,08-03-2020
20,0,08-03-2020
21,0,08-03-2020
22,0,08-03-2020
23,0,08-03-2020
24,0,08-03-2020
25,0,08-03-2020
26,0,08-03-2020
27,0,08-03-2020
28,0,08-03-2020
29,0,08-03-2020
30,0,08-03-2020
31,0,08-03-2020
32,0,08-03-2020
0,4,08-03-2020
1,0,09-03-2020
2,0,09-03-2020
3,0,09-03-2020
4,0,09-03-2020
7,0,09-03-2020
8,0,09-03-2020
9,0,09-03-2020
5,0,09-03-2020
6,0,09-03-2020
10,0,09-03-2020
11,0,09-03-2020
12,0,09-03-2020
13,0,09-03-2020
14,0,09-03-2020
15,1,09-03-2020
16,0,09-03-2020
17,1,09-03-2020
18,0,09-03-2020
19,0,09-03-2020
20,0,09-03-2020
21,0,09-03-2020
22,0,09-03-2020
23,0,09-03-2020
24,0,09-03-2020
25,0,09-03-2020
26,0,09-03-2020
27,0,09-03-2020
28,0,09-03-2020
29,0,09-03-2020
30,0,09-03-2020
31,0,09-03-2020
32,0,09-03-2020
0,2,09-03-2020
1,0,10-03-2020
2,0,10-03-2020
3,0,10-03-2020
4,0,10-03-2020
7,0,10-03-2020
8,0,10-03-2020
9,3,10-03-2020
5,0,10-03-2020
6,0,10-03-2020
10,0,10-03-2020
11,0,10-03-2020
12,0,10-03-2020
13,0,10-03-2020
14,0,10-03-2020
15,2,10-03-2020
16,0,10-03-2020
17,0,10-03-2020
18,0,10-03-2020
19,2,10-03-2020
20,0,10-03-2020
21,0,10-03-2020
22,2,10-03-2020
23,0,10-03-2020
24,0,10-03-2020
25,0,10-03-2020
26,0,10-03-2020
27,0,10-03-2020
28,0,10-03-2020
29,0,10-03-2020
30,0,10-03-2020
31,0,10-03-2020
32,0,10-03-2020
0,9,10-03-2020
1,0,11-03-2020
2,1,11-03-2020
3,0,11-03-2020
4,0,11-03-2020
7,0,11-03-2020
8,0,11-03-2020
9,12,11-03-2020
5,2,11-03-2020
6,0,11-03-2020
10,1,11-03-2020
11,0,11-03-2020
12,0,11-03-2020
13,0,11-03-2020
14,1,11-03-2020
15,2,11-03-2020
16,0,11-03-2020
17,0,11-03-2020
18,0,11-03-2020
19,4,11-03-2020
20,0,11-03-2020
21,1,11-03-2020
22,1,11-03-2020
23,2,11-03-2020
24,0,11-03-2020
25,0,11-03-2020
26,0,11-03-2020
27,0,11-03-2020
28,0,11-03-2020
29,0,11-03-2020
30,0,11-03-2020
31,0,11-03-2020
32,0,11-03-2020
0,27,11-03-2020
1,0,12-03-2020
2,0,12-03-2020
3,0,12-03-2020
4,1,12-03-2020
7,0,12-03-2020
8,0,12-03-2020
9,17,12-03-2020
5,0,12-03-2020
6,0,12-03-2020
10,0,12-03-2020
11,0,12-03-2020
12,0,12-03-2020
13,0,12-03-2020
14,3,12-03-2020
15,3,12-03-2020
16,0,12-03-2020
17,0,12-03-2020
18,0,12-03-2020
19,0,12-03-2020
20,0,12-03-2020
21,1,12-03-2020
22,1,12-03-2020
23,1,12-03-2020
24,0,12-03-2020
25,0,12-03-2020
26,0,12-03-2020
27,0,12-03-2020
28,0,12-03-2020
29,0,12-03-2020
30,0,12-03-2020
31,1,12-03-2020
32,0,12-03-2020
0,28,12-03-2020
1,0,13-03-2020
2,0,13-03-2020
3,0,13-03-2020
4,0,13-03-2020
7,0,13-03-2020
8,1,13-03-2020
9,24,13-03-2020
5,0,13-03-2020
6,0,13-03-2020
10,1,13-03-2020
11,1,13-03-2020
12,2,13-03-2020
13,0,13-03-2020
14,3,13-03-2020
15,12,13-03-2020
16,0,13-03-2020
17,0,13-03-2020
18,0,13-03-2020
19,5,13-03-2020
20,2,13-03-2020
21,4,13-03-2020
22,2,13-03-2020
23,0,13-03-2020
24,2,13-03-2020
25,1,13-03-2020
26,0,13-03-2020
27,0,13-03-2020
28,0,13-03-2020
29,0,13-03-2020
30,0,13-03-2020
31,0,13-03-2020
32,0,13-03-2020
0,60,13-03-2020
1,1,14-03-2020
2,0,14-03-2020
3,0,14-03-2020
4,1,14-03-2020
7,0,14-03-2020
8,1,14-03-2020
9,21,14-03-2020
5,0,14-03-2020
6,1,14-03-2020
10,1,14-03-2020
11,0,14-03-2020
12,0,14-03-2020
13,0,14-03-2020
14,5,14-03-2020
15,4,14-03-2020
16,0,14-03-2020
17,1,14-03-2020
18,0,14-03-2020
19,6,14-03-2020
20,0,14-03-2020
21,2,14-03-2020
22,1,14-03-2020
23,4,14-03-2020
24,0,14-03-2020
25,0,14-03-2020
26,0,14-03-2020
27,0,14-03-2020
28,0,14-03-2020
29,0,14-03-2020
30,0,14-03-2020
31,0,14-03-2020
32,0,14-03-2020
0,49,14-03-2020
1,0,15-03-2020
2,0,15-03-2020
3,0,15-03-2020
4,0,15-03-2020
7,0,15-03-2020
8,0,15-03-2020
9,10,15-03-2020
5,0,15-03-2020
6,0,15-03-2020
10,0,15-03-2020
11,2,15-03-2020
12,0,15-03-2020
13,1,15-03-2020
14,2,15-03-2020
15,10,15-03-2020
16,0,15-03-2020
17,0,15-03-2020
18,0,15-03-2020
19,0,15-03-2020
20,0,15-03-2020
21,3,15-03-2020
22,0,15-03-2020
23,0,15-03-2020
24,0,15-03-2020
25,0,15-03-2020
26,1,15-03-2020
27,0,15-03-2020
28,1,15-03-2020
29,0,15-03-2020
30,2,15-03-2020
31,4,15-03-2020
32,0,15-03-2020
0,36,15-03-2020
1,0,16-03-2020
2,1,16-03-2020
3,0,16-03-2020
4,0,16-03-2020
7,0,16-03-2020
8,0,16-03-2020
9,26,16-03-2020
5,1,16-03-2020
6,1,16-03-2020
10,0,16-03-2020
11,2,16-03-2020
12,2,16-03-2020
13,0,16-03-2020
14,12,16-03-2020
15,6,16-03-2020
16,0,16-03-2020
17,0,16-03-2020
18,0,16-03-2020
19,6,16-03-2020
20,0,16-03-2020
21,2,16-03-2020
22,0,16-03-2020
23,3,16-03-2020
24,1,16-03-2020
25,1,16-03-2020
26,0,16-03-2020
27,0,16-03-2020
28,1,16-03-2020
29,0,16-03-2020
30,0,16-03-2020
31,2,16-03-2020
32,1,16-03-2020
0,68,16-03-2020
1,1,17-03-2020
2,3,17-03-2020
3,0,17-03-2020
4,0,17-03-2020
7,0,17-03-2020
8,0,17-03-2020
9,34,17-03-2020
5,2,17-03-2020
6,0,17-03-2020
10,1,17-03-2020
11,0,17-03-2020
12,5,17-03-2020
13,2,17-03-2020
14,6,17-03-2020
15,7,17-03-2020
16,0,17-03-2020
17,1,17-03-2020
18,0,17-03-2020
19,6,17-03-2020
20,0,17-03-2020
21,3,17-03-2020
22,2,17-03-2020
23,4,17-03-2020
24,5,17-03-2020
25,1,17-03-2020
26,1,17-03-2020
27,1,17-03-2020
28,0,17-03-2020
29,0,17-03-2020
30,0,17-03-2020
31,6,17-03-2020
32,0,17-03-2020
0,91,17-03-2020
1,3,18-03-2020
2,4,18-03-2020
3,1,18-03-2020
4,0,18-03-2020
7,1,18-03-2020
8,1,18-03-2020
9,31,18-03-2020
5,2,18-03-2020
6,0,18-03-2020
10,1,18-03-2020
11,1,18-03-2020
12,1,18-03-2020
13,0,18-03-2020
14,17,18-03-2020
15,6,18-03-2020
16,1,18-03-2020
17,1,18-03-2020
18,1,18-03-2020
19,9,18-03-2020
20,0,18-03-2020
21,3,18-03-2020
22,2,18-03-2020
23,2,18-03-2020
24,1,18-03-2020
25,0,18-03-2020
26,0,18-03-2020
27,3,18-03-2020
28,0,18-03-2020
29,0,18-03-2020
30,7,18-03-2020
31,0,18-03-2020
32,0,18-03-2020
0,99,18-03-2020
1,1,19-03-2020
2,5,19-03-2020
3,0,19-03-2020
4,0,19-03-2020
7,0,19-03-2020
8,1,19-03-2020
9,39,19-03-2020
5,3,19-03-2020
6,0,19-03-2020
10,0,19-03-2020
11,1,19-03-2020
12,0,19-03-2020
13,0,19-03-2020
14,10,19-03-2020
15,12,19-03-2020
16,1,19-03-2020
17,0,19-03-2020
18,1,19-03-2020
19,4,19-03-2020
20,1,19-03-2020
21,5,19-03-2020
22,3,19-03-2020
23,5,19-03-2020
24,3,19-03-2020
25,2,19-03-2020
26,0,19-03-2020
27,2,19-03-2020
28,1,19-03-2020
29,0,19-03-2020
30,5,19-03-2020
31,2,19-03-2020
32,0,19-03-2020
0,107,19-03-2020
1,2,20-03-2020
2,6,20-03-2020
3,1,20-03-2020
4,0,20-03-2020
7,0,20-03-2020
8,3,20-03-2020
9,24,20-03-2020
5,4,20-03-2020
6,0,20-03-2020
10,0,20-03-2020
11,4,20-03-2020
12,0,20-03-2020
13,3,20-03-2020
14,5,20-03-2020
15,10,20-03-2020
16,2,20-03-2020
17,1,20-03-2020
18,0,20-03-2020
19,12,20-03-2020
20,1,20-03-2020
21,5,20-03-2020
22,0,20-03-2020
23,1,20-03-2020
24,3,20-03-2020
25,1,20-03-2020
26,1,20-03-2020
27,2,20-03-2020
28,1,20-03-2020
29,0,20-03-2020
30,1,20-03-2020
31,6,20-03-2020
32,1,20-03-2020
0,100,20-03-2020
1,1,21-03-2020
2,3,21-03-2020
3,1,21-03-2020
4,0,21-03-2020
7,0,21-03-2020
8,1,21-03-2020
9,12,21-03-2020
5,0,21-03-2020
6,0,21-03-2020
10,1,21-03-2020
11,11,21-03-2020
12,1,21-03-2020
13,3,21-03-2020
14,1,21-03-2020
15,5,21-03-2020
16,5,21-03-2020
17,1,21-03-2020
18,0,21-03-2020
19,4,21-03-2020
20,1,21-03-2020
21,4,21-03-2020
22,1,21-03-2020
23,3,21-03-2020
24,4,21-03-2020
25,0,21-03-2020
26,1,21-03-2020
27,0,21-03-2020
28,0,21-03-2020
29,0,21-03-2020
30,1,21-03-2020
31,0,21-03-2020
32,1,21-03-2020
0,66,21-03-2020
1,1,22-03-2020
2,2,22-03-2020
3,0,22-03-2020
4,0,22-03-2020
7,0,22-03-2020
8,1,22-03-2020
9,11,22-03-2020
5,0,22-03-2020
6,0,22-03-2020
10,0,22-03-2020
11,1,22-03-2020
12,0,22-03-2020
13,0,22-03-2020
14,3,22-03-2020
15,5,22-03-2020
16,0,22-03-2020
17,0,22-03-2020
18,0,22-03-2020
19,4,22-03-2020
20,1,22-03-2020
21,2,22-03-2020
22,0,22-03-2020
23,4,22-03-2020
24,1,22-03-2020
25,1,22-03-2020
26,0,22-03-2020
27,0,22-03-2020
28,2,22-03-2020
29,0,22-03-2020
30,0,22-03-2020
31,8,22-03-2020
32,1,22-03-2020
0,48,22-03-2020
1,4,23-03-2020
2,10,23-03-2020
3,4,23-03-2020
4,1,23-03-2020
7,3,23-03-2020
8,0,23-03-2020
9,25,23-03-2020
5,1,23-03-2020
6,0,23-03-2020
10,1,23-03-2020
11,6,23-03-2020
12,1,23-03-2020
13,1,23-03-2020
14,8,23-03-2020
15,14,23-03-2020
16,3,23-03-2020
17,2,23-03-2020
18,2,23-03-2020
19,5,23-03-2020
20,2,23-03-2020
21,8,23-03-2020
22,3,23-03-2020
23,4,23-03-2020
24,2,23-03-2020
25,2,23-03-2020
26,3,23-03-2020
27,3,23-03-2020
28,1,23-03-2020
29,1,23-03-2020
30,4,23-03-2020
31,5,23-03-2020
32,0,23-03-2020
0,129,23-03-2020
1,0,24-03-2020
2,9,24-03-2020
3,2,24-03-2020
4,0,24-03-2020
7,0,24-03-2020
8,1,24-03-2020
9,34,24-03-2020
5,6,24-03-2020
6,1,24-03-2020
10,1,24-03-2020
11,1,24-03-2020
12,0,24-03-2020
13,1,24-03-2020
14,7,24-03-2020
15,23,24-03-2020
16,3,24-03-2020
17,3,24-03-2020
18,3,24-03-2020
19,5,24-03-2020
20,1,24-03-2020
21,15,24-03-2020
22,4,24-03-2020
23,9,24-03-2020
24,0,24-03-2020
25,6,24-03-2020
26,4,24-03-2020
27,12,24-03-2020
28,1,24-03-2020
29,1,24-03-2020
30,2,24-03-2020
31,8,24-03-2020
32,1,24-03-2020
0,164,24-03-2020
1,17,25-03-2020
2,7,25-03-2020
3,0,25-03-2020
4,0,25-03-2020
7,2,25-03-2020
8,2,25-03-2020
9,25,25-03-2020
5,0,25-03-2020
6,0,25-03-2020
10,1,25-03-2020
11,4,25-03-2020
12,3,25-03-2020
13,5,25-03-2020
14,7,25-03-2020
15,25,25-03-2020
16,2,25-03-2020
17,0,25-03-2020
18,0,25-03-2020
19,0,25-03-2020
20,3,25-03-2020
21,6,25-03-2020
22,2,25-03-2020
23,11,25-03-2020
24,0,25-03-2020
25,8,25-03-2020
26,3,25-03-2020
27,3,25-03-2020
28,0,25-03-2020
29,0,25-03-2020
30,2,25-03-2020
31,3,25-03-2020
32,0,25-03-2020
0,141,25-03-2020
1,3,26-03-2020
2,11,26-03-2020
3,2,26-03-2020
4,1,26-03-2020
7,0,26-03-2020
8,2,26-03-2020
9,51,26-03-2020
5,3,26-03-2020
6,0,26-03-2020
10,0,26-03-2020
11,6,26-03-2020
12,5,26-03-2020
13,4,26-03-2020
14,6,26-03-2020
15,28,26-03-2020
16,3,26-03-2020
17,0,26-03-2020
18,0,26-03-2020
19,2,26-03-2020
20,3,26-03-2020
21,14,26-03-2020
22,1,26-03-2020
23,9,26-03-2020
24,1,26-03-2020
25,9,26-03-2020
26,1,26-03-2020
27,5,26-03-2020
28,0,26-03-2020
29,0,26-03-2020
30,5,26-03-2020
31,0,26-03-2020
32,0,26-03-2020
0,175,26-03-2020
1,6,27-03-2020
2,16,27-03-2020
3,4,27-03-2020
4,3,27-03-2020
7,5,27-03-2020
8,2,27-03-2020
9,39,27-03-2020
5,4,27-03-2020
6,0,27-03-2020
10,0,27-03-2020
11,5,27-03-2020
12,3,27-03-2020
13,4,27-03-2020
14,7,27-03-2020
15,43,27-03-2020
16,1,27-03-2020
17,0,27-03-2020
18,0,27-03-2020
19,8,27-03-2020
20,1,27-03-2020
21,9,27-03-2020
22,4,27-03-2020
23,7,27-03-2020
24,6,27-03-2020
25,9,27-03-2020
26,5,27-03-2020
27,11,27-03-2020
28,1,27-03-2020
29,1,27-03-2020
30,1,27-03-2020
31,2,27-03-2020
32,4,27-03-2020
0,211,27-03-2020
1,5,28-03-2020
2,7,28-03-2020
3,4,28-03-2020
4,0,28-03-2020
7,1,28-03-2020
8,2,28-03-2020
9,49,28-03-2020
5,4,28-03-2020
6,0,28-03-2020
10,0,28-03-2020
11,4,28-03-2020
12,3,28-03-2020
13,0,28-03-2020
14,2,28-03-2020
15,27,28-03-2020
16,1,28-03-2020
17,3,28-03-2020
18,1,28-03-2020
19,2,28-03-2020
20,1,28-03-2020
21,13,28-03-2020
22,2,28-03-2020
23,7,28-03-2020
24,0,28-03-2020
25,5,28-03-2020
26,4,28-03-2020
27,1,28-03-2020
28,3,28-03-2020
29,2,28-03-2020
30,1,28-03-2020
31,4,28-03-2020
